latitude,longitude,port,mmsi,port_unique
56.367042,8.12146,2,220100000,2_7
56.367068,8.120445,2,219007234,2_7
56.368312,8.121465,2,219005901,2_7
56.368555,8.121323,2,220622000,2_7
56.368757,8.121055,2,220181000,2_7
56.368963,8.120768,2,219868000,2_7
56.370373,8.120018,2,219798000,2_7
56.371583,8.124147,2,219029700,2_7
56.403438,10.924767,3,219003826,3_7
56.404318,10.927268,3,219016759,3_7
56.404793,10.923858,3,219027290,3_7
56.405082,10.925598,3,219030504,3_7
56.405325,10.923552,3,219032300,3_7
56.408157,10.922728,3,219871000,3_7
56.40826,10.92367,3,219004242,3_7
56.408605,10.921848,3,219006598,3_7
56.408653,10.923685,3,219031740,3_7
56.408737,10.923688,3,219002661,3_7
56.408795,10.925052,3,219029706,3_7
56.408868,10.925793,3,219002731,3_7
56.40896,10.921857,3,219012639,3_7
56.409017,10.92234,3,219018865,3_7
56.409128,10.925055,3,219024784,3_7
56.40915,10.92765,3,265859000,3_7
56.409225,10.925467,3,219002769,3_7
56.409493,10.924003,3,219015233,3_7
56.40973,10.923613,3,219007835,3_7
56.409837,10.923618,3,219016873,3_7
56.410085,10.924618,3,219018044,3_7
56.410383,10.922823,3,219033041,3_7
56.411097,10.924395,3,230692000,3_7
56.411232,10.925177,3,219029904,3_7
56.412432,10.92143,4,219007362,4_7
56.413,10.923,4,244724000,4_7
56.413333,10.922667,4,244723000,4_7
56.414083,10.922725,4,219001647,4_7
56.415218,10.921782,4,219006091,4_7
56.416797,10.928585,4,305198000,4_7
56.417153,10.929143,4,257740000,4_7
56.418692,10.930548,4,548652000,4_7
56.458333,10.0435,5,305804000,5_7
56.459453,10.055895,5,250014107,5_7
56.459787,10.045917,5,219000554,5_7
56.459988,10.048817,5,244054000,5_7
56.460025,10.057997,5,636018620,5_7
56.477667,4.903833,6,219113000,6_7
56.482053,4.910555,6,219438000,6_7
56.477767,4.924433,7,219113000,7_7
56.482057,4.910572,7,219438000,7_7
56.48307,7.979908,8,219313000,8_7
56.4853,7.995497,8,219027308,8_7
56.49228,8.598803,9,219012175,9_7
56.49302,8.598607,9,219001211,9_7
56.49416,8.60212,9,219000166,9_7
56.530067,8.166947,10,2190066,10_7
56.534658,8.167802,10,9137005,10_7
56.531555,11.231367,11,246777000,11_7
56.53166,11.232547,11,219018044,11_7
56.532873,10.71428,12,219007781,12_7
56.533193,10.71147,12,219029555,12_7
56.533613,10.713782,12,219003369,12_7
56.53392,10.712015,12,219005659,12_7
56.53395,10.712867,12,220099000,12_7
56.534067,10.710677,12,220114000,12_7
56.534277,10.710795,12,219007078,12_7
56.55116,8.306072,13,219015427,13_7
56.551263,8.302872,13,220053927,13_7
56.551602,8.308723,13,219004266,13_7
56.551743,8.304698,13,219031777,13_7
56.551783,8.305275,13,219022081,13_7
56.551965,11.187672,14,246777000,14_7
56.552415,11.18688,14,219016873,14_7
56.575393,9.05179,15,219031164,15_7
56.575422,9.051542,15,219029468,15_7
56.57573,9.051423,15,219015443,15_7
56.607247,10.302222,16,219008746,16_7
56.6073,10.302655,16,219026147,16_7
56.651333,12.848033,17,219543000,17_7
56.651767,12.848853,17,219014875,17_7
56.652483,12.851717,17,265859000,17_7
56.65281,12.848457,17,355444000,17_7
56.653603,12.853503,17,265608060,17_7
56.65392,12.853812,17,992651019,17_7
56.657273,12.856892,17,374395000,17_7
56.657595,12.858837,17,246061000,17_7
56.658433,12.853588,17,636024909,17_7
56.651382,8.635965,18,219004432,18_7
56.651685,8.636248,18,219004431,18_7
56.6616,12.85636,19,219014875,19_7
56.662122,12.856693,19,231848000,19_7
56.662485,12.857273,19,265608060,19_7
56.671007,8.222077,20,211686000,20_7
56.671415,8.213257,20,219029708,20_7
56.672368,8.234283,20,219033326,20_7
56.672535,8.222753,20,219004355,20_7
56.672598,8.222663,20,219030113,20_7
56.677197,8.227413,20,245215000,20_7
56.680842,8.230303,21,249127000,21_7
56.680863,8.232678,21,244116000,21_7
56.681713,8.231297,21,211686000,21_7
56.683478,8.231795,21,219024185,21_7
56.683703,8.226542,21,219033326,21_7
56.683853,8.225862,21,219026749,21_7
56.692302,8.223822,22,219029708,22_7
56.692382,8.22215,22,259040100,22_7
56.692572,8.220293,22,219001588,22_7
56.692917,8.219972,22,219329000,22_7
56.693358,8.222908,22,219794000,22_7
56.693642,8.222087,22,220490000,22_7
56.693752,8.222773,22,219015382,22_7
56.694402,8.219093,22,219020920,22_7
56.694975,8.21855,22,219010979,22_7
56.695332,8.219223,22,219025535,22_7
56.697257,8.218427,22,219921000,22_7
56.697648,8.234363,22,219014011,22_7
56.697778,8.215483,22,219000581,22_7
56.698113,8.219508,22,219923000,22_7
56.698827,8.218862,22,219028965,22_7
56.698972,8.217965,22,219015604,22_7
56.699135,8.218075,22,219006024,22_7
56.701105,8.220487,22,219019012,22_7
56.693188,8.24223,23,219024185,23_7
56.697865,8.234723,23,219014011,23_7
56.699878,8.232102,23,219794000,23_7
56.700967,8.218743,24,231880000,24_7
56.701108,8.220227,24,219029708,24_7
56.701108,8.2203,24,219019012,24_7
56.701298,8.220235,24,219921000,24_7
56.701497,8.22249,24,219006382,24_7
56.701517,8.221003,24,219000775,24_7
56.701635,8.218337,24,219941000,24_7
56.701712,8.223023,24,219028268,24_7
56.701778,8.224708,24,219030113,24_7
56.701825,8.224608,24,219004355,24_7
56.701915,8.222968,24,219027310,24_7
56.702667,8.22067,24,219014161,24_7
56.702753,8.221378,24,219793000,24_7
56.70278,8.222062,24,219025535,24_7
56.702815,8.22218,24,219028794,24_7
56.702887,8.222652,24,219015103,24_7
56.703548,8.22454,24,211452000,24_7
56.703865,8.224402,24,211234500,24_7
56.704663,8.222897,24,219015321,24_7
56.704688,8.223175,24,219006552,24_7
56.704757,8.223775,24,219017896,24_7
56.705013,8.22146,24,235078256,24_7
56.705133,8.221583,24,219008089,24_7
56.705442,8.22146,24,235081865,24_7
56.705667,8.223295,24,219026119,24_7
56.708833,9.175,25,220000054,25_7
56.709168,9.174592,25,219013609,25_7
56.713358,10.113723,26,219026459,26_7
56.716613,10.125077,26,219015497,26_7
56.71569,11.512502,27,220304000,27_7
56.715758,11.511353,27,219002731,27_7
56.715907,11.510473,27,219031428,27_7
56.716518,11.519038,27,2190064,27_7
56.75793,8.887452,28,219024330,28_7
56.758167,8.88723,28,219030054,28_7
56.758275,8.887428,28,219034229,28_7
56.763882,8.863575,29,219006284,29_7
56.76405,8.864732,29,219029422,29_7
56.76416,8.864478,29,219005887,29_7
56.764183,8.863142,29,219006283,29_7
56.76443,8.8637,29,219006389,29_7
56.776892,8.253523,30,219034334,30_7
56.777557,8.256037,30,219026816,30_7
56.785877,8.875713,31,219004179,31_7
56.787528,8.874748,31,219010246,31_7
56.787907,8.875628,31,219006281,31_7
56.793023,8.864837,32,219014753,32_7
56.793052,8.864167,32,219020125,32_7
56.793113,8.86418,32,219014948,32_7
56.79469,8.864095,32,219023664,32_7
56.794767,8.863762,32,219005886,32_7
56.794787,8.864083,0,219023664,0_8
56.794793,8.863817,0,219005886,0_8
56.794988,8.863818,0,219002686,0_8
56.795127,8.866112,0,219005827,0_8
56.795282,8.865252,0,219020188,0_8
56.795413,8.86431,0,219009414,0_8
56.795432,8.864772,0,219020187,0_8
56.800073,9.025,1,219005827,1_8
56.800378,9.025472,1,219000859,1_8
56.80364,9.020138,1,219005826,1_8
56.803807,9.023367,1,219016683,1_8
56.88394,8.630222,2,555555555,2_8
56.884688,8.63558,2,219017009,2_8
56.887947,12.473092,3,304953000,3_8
56.888067,12.474,3,992651028,3_8
56.888117,12.474767,3,992651027,3_8
56.88897,12.478368,3,209336000,3_8
56.889485,12.479965,3,246684000,3_8
56.890292,12.48247,3,636024906,3_8
56.891562,12.486553,3,244090800,3_8
56.891568,12.486642,3,244234000,3_8
56.891853,12.488905,4,265513270,4_8
56.89199,12.489285,4,265523240,4_8
56.892693,12.488462,4,246697000,4_8
56.892998,12.488277,4,265610940,4_8
56.89334,12.489388,4,219027299,4_8
56.89354,12.489585,4,219027298,4_8
56.894588,12.491458,4,244234000,4_8
56.929113,12.352207,5,265621060,5_8
56.929118,12.352492,5,266381000,5_8
56.929128,12.35171,5,266139000,5_8
56.929202,12.351502,5,265588470,5_8
56.953772,8.694392,6,220276000,6_8
56.953853,8.694215,6,219000187,6_8
56.95853,8.366183,7,219007457,7_8
56.959292,8.36776,7,219014096,7_8
56.968082,9.247027,8,219031520,8_8
56.970618,9.258,8,219001262,8_8
56.986135,10.302907,9,219000872,9_8
56.98947,10.309943,9,219026522,9_8
56.990175,10.308227,9,219015583,9_8
56.990733,10.308735,9,219001211,9_8
56.991122,10.306797,9,219023731,9_8
56.991313,10.30659,9,219015791,9_8
56.991337,10.308667,9,219000873,9_8
56.991387,10.309058,9,219032344,9_8
56.991617,10.308413,9,219001013,9_8
57.047412,10.054468,10,218816000,10_8
57.048455,10.052263,10,219001236,10_8
57.048552,10.052372,10,219012563,10_8
57.048557,10.053028,10,219001083,10_8
57.049022,10.064375,10,219164000,10_8
57.053367,10.062623,10,219001211,10_8
57.052737,9.95847,11,219000552,11_8
57.053013,9.958897,11,219005474,11_8
57.058815,9.96492,11,219001083,11_8
57.055153,9.873183,12,219000875,12_8
57.057098,9.87695,12,219033608,12_8
57.058932,9.882055,12,219015127,12_8
57.0569,9.899833,13,219025737,13_8
57.057332,9.897888,13,219022828,13_8
57.057437,9.897537,13,219023054,13_8
57.057448,9.900697,13,219016983,13_8
57.057633,9.891717,13,219032996,13_8
57.057645,9.899772,13,219024990,13_8
57.05769,9.894525,13,219022124,13_8
57.057792,9.894625,13,912191373,13_8
57.057857,9.903955,13,219010764,13_8
57.057932,9.894018,13,219010706,13_8
57.058032,9.895865,13,219026536,13_8
57.058073,9.895618,13,219013609,13_8
57.058152,9.895115,13,219029714,13_8
57.058328,9.894845,13,219018851,13_8
57.05849,9.897508,13,219000692,13_8
57.058633,9.897355,13,219014399,13_8
57.05874,9.895058,13,219024915,13_8
57.058578,12.270308,14,265703000,14_8
57.058673,12.270857,14,266166000,14_8
57.058788,12.273835,14,266163000,14_8
57.058792,12.274388,14,265044960,14_8
57.058795,12.274088,14,265031100,14_8
57.058822,12.27135,14,266332000,14_8
57.058835,12.273273,14,265502370,14_8
57.05885,12.272717,14,266319000,14_8
57.05888,12.273005,14,266160000,14_8
57.058942,12.272507,14,266057000,14_8
57.059137,12.273852,14,266365000,14_8
57.059163,12.273643,14,266394000,14_8
57.064228,9.970692,15,209525000,15_8
57.065523,9.971697,15,209536000,15_8
57.066602,9.973275,15,245184000,15_8
57.068468,9.97439,15,209671000,15_8
57.108682,12.2429,16,265570730,16_8
57.109578,12.241465,16,265704020,16_8
57.109752,12.245077,16,265518160,16_8
57.11495,12.245933,16,244178000,16_8
57.11634,12.239683,16,257091890,16_8
57.11724,12.237918,16,259143000,16_8
57.117122,8.591367,17,211789180,17_8
57.11714,8.590638,17,220257000,17_8
57.117308,8.590725,17,257088050,17_8
57.11747,8.591915,17,211789170,17_8
57.117857,8.590162,17,219024411,17_8
57.118315,8.594228,17,219023588,17_8
57.1184,8.595128,17,219709000,17_8
57.11851,8.595225,17,220182000,17_8
57.11858,8.595397,17,218162000,17_8
57.118712,8.59299,17,219959000,17_8
57.11958,8.591877,17,219015186,17_8
57.120432,8.599018,17,219829000,17_8
57.120633,8.600237,17,219005671,17_8
57.120683,8.601383,17,219018486,17_8
57.120747,8.599437,17,219996000,17_8
57.120782,8.597972,17,219001587,17_8
57.120792,8.600088,17,219030200,17_8
57.120797,8.597985,17,219007404,17_8
57.120813,8.601048,17,219944000,17_8
57.120865,8.600722,17,219010487,17_8
57.120898,8.597858,17,219005953,17_8
57.120943,8.600933,17,219000934,17_8
57.120953,8.599903,17,219007967,17_8
57.120988,8.597737,17,219002136,17_8
57.121268,8.603027,17,220071000,17_8
57.12128,8.601048,17,219000827,17_8
57.121298,8.60405,17,219013968,17_8
57.121318,8.599508,17,219004307,17_8
57.121518,8.599225,17,219005929,17_8
57.121608,8.599205,17,219005931,17_8
57.12165,8.600832,17,219005513,17_8
57.12168,8.59918,17,219007925,17_8
57.122033,8.598667,17,219010247,17_8
57.122137,8.600798,17,219005893,17_8
57.12216,8.59192,17,219244000,17_8
57.122165,8.598555,17,219001569,17_8
57.122317,8.600553,17,219004259,17_8
57.122375,8.599887,17,219837000,17_8
57.122422,8.600505,17,219014162,17_8
57.122433,8.602032,17,219010818,17_8
57.122587,8.596407,17,219024924,17_8
57.122797,8.601612,17,219031866,17_8
57.122847,8.599393,17,219005909,17_8
57.122973,8.597855,17,219007401,17_8
57.12304,8.599775,17,219005763,17_8
57.12314,8.599693,17,219011885,17_8
57.123715,8.600525,17,219005454,17_8
57.117257,12.237828,18,259143000,18_8
57.117845,12.22619,18,265029730,18_8
57.125672,8.602935,19,255806433,19_8
57.125673,8.602182,19,219007401,19_8
57.139315,9.127232,20,219006622,20_8
57.139375,9.127078,20,219029699,20_8
57.240297,12.112212,21,266143000,21_8
57.24051,12.112082,21,266169000,21_8
57.296082,10.925,22,219005453,22_8
57.296613,10.921333,22,219000407,22_8
57.320097,11.12432,23,219004616,23_8
57.320463,11.123423,23,220341000,23_8
57.320545,11.125117,23,220092000,23_8
57.320565,11.123895,23,219006219,23_8
57.320647,11.12593,23,219002005,23_8
57.320708,11.126268,23,219005866,23_8
57.320725,11.126478,23,219006835,23_8
57.320735,11.12406,23,219001149,23_8
57.320882,11.127268,23,219004473,23_8
57.320885,11.12729,23,220046000,23_8
57.32096,11.127737,23,220349000,23_8
57.32096,11.128137,23,220279000,23_8
57.321005,11.12808,23,220127000,23_8
57.321008,11.127092,23,219000855,23_8
57.321048,11.126645,23,219009335,23_8
57.321215,11.125497,23,219009229,23_8
57.321285,11.125492,0,219009229,0_9
57.321287,11.128263,0,220279000,0_9
57.321295,11.126217,0,220046000,0_9
57.321367,11.128017,0,219006219,0_9
57.32138,11.127898,0,220323000,0_9
57.321425,11.126543,0,219006113,0_9
57.321485,11.127808,0,220341000,0_9
57.321503,11.125688,0,220349000,0_9
57.321608,11.127315,0,220072000,0_9
57.32161,11.12756,0,219001553,0_9
57.331842,10.534142,1,219032670,1_9
57.331933,10.533397,1,219029704,1_9
57.332455,10.532315,1,219000942,1_9
57.333463,10.53065,1,219028256,1_9
57.333852,10.529508,1,257048860,1_9
57.333932,10.530358,1,219004365,1_9
57.34285,11.148275,2,219000855,2_9
57.343687,11.158455,2,219006219,2_9
57.425915,10.528472,3,219028949,3_9
57.43033,10.537082,3,219000148,3_9
57.431022,10.537365,3,219000416,3_9
57.431327,10.538767,3,219000469,3_9
57.431662,10.539485,3,219000192,3_9
57.431753,10.536753,3,219158000,3_9
57.431787,10.535292,3,219007678,3_9
57.431793,10.535487,3,219007679,3_9
57.431797,10.537177,3,219000468,3_9
57.43185,10.537333,3,219000093,3_9
57.431988,10.535767,3,219002066,3_9
57.43271,10.535827,3,220436000,3_9
57.433265,10.537448,3,220189000,3_9
57.433172,10.560757,4,266212000,4_9
57.433473,10.560513,4,305530000,4_9
57.433565,10.56043,4,265012140,4_9
57.434123,10.545805,4,219592000,4_9
57.43426,10.56011,4,219111111,4_9
57.434775,10.55304,4,231872000,4_9
57.435193,10.553867,4,219019887,4_9
57.436603,10.557507,4,219111114,4_9
57.436618,10.54874,4,219159000,4_9
57.43753,10.548132,4,245613000,4_9
57.437715,10.558158,4,219000003,4_9
57.438277,10.54772,4,257981000,4_9
57.439132,10.549728,4,219001239,4_9
57.439163,10.549667,4,219005787,4_9
57.43922,10.550978,4,257755600,4_9
57.43925,10.549627,4,219002732,4_9
57.439502,10.551382,4,258349500,4_9
57.433425,10.539182,5,219123000,5_9
57.434123,10.545805,5,219592000,5_9
57.434775,10.55304,5,231872000,5_9
57.43483,10.543248,5,265177000,5_9
57.435035,10.543418,5,265410000,5_9
57.435193,10.553867,5,219019887,5_9
57.436412,10.542163,5,311001250,5_9
57.436618,10.548737,5,219159000,5_9
57.436832,10.54469,5,219304000,5_9
57.437007,10.539367,5,219000407,5_9
57.43725,10.544845,5,316003140,5_9
57.43753,10.548132,5,245613000,5_9
57.438027,10.543607,5,231887000,5_9
57.438252,10.545883,5,331983000,5_9
57.438277,10.54772,5,257981000,5_9
57.439132,10.549728,5,219001239,5_9
57.439168,10.54967,5,219005787,5_9
57.439223,10.550987,5,257755600,5_9
57.43925,10.549627,5,219002732,5_9
57.439348,10.542937,5,211749880,5_9
57.439503,10.551415,5,258349500,5_9
57.44122,10.5464,5,219031423,5_9
57.442443,10.550735,6,257445000,6_9
57.442745,10.550165,6,232746000,6_9
57.442825,10.546497,6,219005323,6_9
57.46259,10.537323,7,219029963,7_9
57.463238,10.536898,7,219032276,7_9
57.463773,10.53612,7,219031417,7_9
57.491725,10.505682,8,220076700,8_9
57.491922,10.505963,8,219000895,8_9
57.491942,10.506162,8,220368000,8_9
57.492027,10.504923,8,219028081,8_9
57.492043,10.507175,8,220024000,8_9
57.492098,10.50699,8,220256000,8_9
57.492152,10.506655,8,219005956,8_9
57.492165,10.504598,8,219021235,8_9
57.492233,10.504902,8,219904000,8_9
57.492323,10.507148,8,220359000,8_9
57.492582,10.504973,8,219024715,8_9
57.49265,10.505318,8,219024923,8_9
57.49266,10.504148,8,219013005,8_9
57.492717,10.50827,8,219001522,8_9
57.492718,10.505463,8,219006971,8_9
57.492837,10.505938,8,219023911,8_9
57.493152,10.506532,8,219001647,8_9
57.493333,10.5025,8,219005964,8_9
57.493572,10.502425,8,219003138,8_9
57.49366,10.50423,8,219029055,8_9
57.493712,10.50211,8,219002585,8_9
57.493928,10.502038,8,219010207,8_9
57.494088,10.501962,8,219012459,8_9
57.494115,10.500227,8,219000158,8_9
57.494167,10.501867,8,219005954,8_9
57.494633,10.503765,8,219015617,8_9
57.494972,10.49899,8,219000181,8_9
57.496068,10.50124,8,219000167,8_9
57.496467,10.502317,8,219006248,8_9
57.496612,10.502075,8,219022342,8_9
57.568013,11.586138,9,266203000,9_9
57.568562,11.586878,9,255806024,9_9
57.573452,11.777452,10,266186000,10_9
57.57436,11.778032,10,265627630,10_9
57.579517,11.690748,11,305299000,11_9
57.581037,11.678572,11,259101000,11_9
57.589143,9.974235,12,219022126,12_9
57.591933,9.973502,12,220012000,12_9
57.592265,9.962552,12,219020578,12_9
57.592315,9.965302,12,220278000,12_9
57.592333,9.964383,12,219014374,12_9
57.592365,9.961658,12,219030412,12_9
57.592383,9.964118,12,219007471,12_9
57.592387,9.962595,12,219012351,12_9
57.5924,9.962032,12,219025137,12_9
57.592443,9.962603,12,219007727,12_9
57.592505,9.961905,12,219003959,12_9
57.592513,9.963945,12,219032649,12_9
57.592585,9.983568,12,251267110,12_9
57.592597,9.960777,12,219029329,12_9
57.592632,9.96158,12,219026686,12_9
57.59264,9.96357,12,219031429,12_9
57.592685,9.964348,12,219106000,12_9
57.592705,9.965043,12,220368000,12_9
57.59272,9.960952,12,219005216,12_9
57.592735,9.962147,12,219005803,12_9
57.592735,9.960762,12,219006792,12_9
57.592763,9.961037,12,219008783,12_9
57.592785,9.963275,12,219030544,12_9
57.592787,9.964893,12,219012671,12_9
57.592803,9.960743,12,219015318,12_9
57.592848,9.960912,12,219006164,12_9
57.592853,9.960923,12,219010244,12_9
57.592858,9.961978,12,219005902,12_9
57.592895,9.96474,12,219011325,12_9
57.592983,9.961632,12,219006383,12_9
57.592987,9.964558,12,259028800,12_9
57.593025,9.964513,12,219787000,12_9
57.593033,9.966745,12,258092000,12_9
57.59309,9.962678,12,219006092,12_9
57.593115,9.963643,12,219012521,12_9
57.593123,9.96428,12,219002051,12_9
57.593167,9.978883,12,211916000,12_9
57.593205,9.964173,12,220043000,12_9
57.593225,9.981995,12,257819000,12_9
57.593267,9.962368,12,220051000,12_9
57.593288,9.971323,12,259490000,12_9
57.590695,11.68729,13,236306000,13_9
57.590835,11.688105,13,265056000,13_9
57.591607,9.954465,14,219011325,14_9
57.591623,9.953775,14,235006758,14_9
57.59169,9.955452,14,219026081,14_9
57.591793,9.953763,14,219002586,14_9
57.591855,9.956045,14,219015595,14_9
57.591942,9.953847,14,219002307,14_9
57.592093,9.969023,14,219022126,14_9
57.592117,9.956792,14,219006918,14_9
57.592185,9.955052,14,219004265,14_9
57.592207,9.956895,14,219001522,14_9
57.592265,9.962552,14,219020578,14_9
57.592315,9.965302,14,220278000,14_9
57.592333,9.964383,14,219014374,14_9
57.592365,9.961658,14,219030412,14_9
57.592383,9.964118,14,219007471,14_9
57.592387,9.962595,14,219012351,14_9
57.5924,9.962032,14,219025137,14_9
57.592443,9.962603,14,219007727,14_9
57.592452,9.95689,14,219025245,14_9
57.592513,9.963945,14,219032649,14_9
57.59254,9.957983,14,258542000,14_9
57.592545,9.962635,14,219003959,14_9
57.592597,9.960773,14,219029329,14_9
57.592632,9.96158,14,219026686,14_9
57.59264,9.96357,14,219031429,14_9
57.592645,9.95532,14,219018892,14_9
57.592673,9.956828,14,257541000,14_9
57.592685,9.964348,14,219106000,14_9
57.592705,9.965043,14,220368000,14_9
57.59272,9.960952,14,219005216,14_9
57.592735,9.962147,14,219005803,14_9
57.592735,9.960762,14,219006792,14_9
57.592763,9.961037,14,219008783,14_9
57.592785,9.963275,14,219030544,14_9
57.592787,9.964893,14,219012671,14_9
57.592803,9.960743,14,219015318,14_9
57.592848,9.960912,14,219006164,14_9
57.592853,9.960923,14,219010244,14_9
57.592858,9.961978,14,219005902,14_9
57.592877,9.955643,14,220038000,14_9
57.592942,9.956423,14,219787000,14_9
57.592967,9.955745,14,244710825,14_9
57.592983,9.961632,14,219006383,14_9
57.592987,9.964558,14,259028800,14_9
57.593,9.95625,14,219006443,14_9
57.593027,9.957238,14,219005496,14_9
57.593027,9.955923,14,265674430,14_9
57.593033,9.966745,14,258092000,14_9
57.59309,9.962678,14,219006092,14_9
57.593115,9.963643,14,219012521,14_9
57.593123,9.96428,14,219002051,14_9
57.593205,9.964173,14,220043000,14_9
57.59324,9.956563,14,219007596,14_9
57.593263,9.956377,14,219007577,14_9
57.593267,9.962368,14,220051000,14_9
57.592377,10.427735,15,219023115,15_9
57.59314,10.429063,15,219002973,15_9
57.5933,9.962343,0,220051000,0_10
57.5933,9.956357,0,219007577,0_10
57.593302,9.963962,0,219012521,0_10
57.593302,9.971327,0,259490000,0_10
57.593305,9.960985,0,219021176,0_10
57.593313,9.956578,0,219007596,0_10
57.593317,9.956033,0,219006443,0_10
57.593333,9.9638,0,220135000,0_10
57.593363,9.963753,0,219796000,0_10
57.593395,9.963525,0,219003959,0_10
57.593397,9.963658,0,219013485,0_10
57.593438,9.96081,0,219009907,0_10
57.593438,9.959437,0,219787000,0_10
57.593452,9.956755,0,219002051,0_10
57.593453,9.96288,0,219012671,0_10
57.593467,9.961208,0,219005956,0_10
57.593475,9.963567,0,219006383,0_10
57.593487,9.956715,0,219002023,0_10
57.593493,9.960612,0,219006115,0_10
57.593495,9.963588,0,219007313,0_10
57.5935,9.9595,0,220339000,0_10
57.593512,9.963415,0,219026172,0_10
57.593547,9.963343,0,219429000,0_10
57.593622,9.957095,0,219014192,0_10
57.593657,9.977738,0,258129000,0_10
57.593685,9.957222,0,219004596,0_10
57.593702,9.95754,0,219000895,0_10
57.593728,9.96308,0,219011325,0_10
57.593782,9.960543,0,257541000,0_10
57.59382,9.959288,0,219002774,0_10
57.593868,9.9612,0,219106000,0_10
57.593887,9.961108,0,220359000,0_10
57.5939,9.962717,0,219014374,0_10
57.593938,9.962327,0,219013178,0_10
57.594017,9.962002,0,220088000,0_10
57.594033,9.957877,0,219009799,0_10
57.594067,9.95871,0,219023274,0_10
57.594088,9.96238,0,220043000,0_10
57.594132,9.958243,0,291001876,0_10
57.59417,9.959418,0,219019010,0_10
57.594173,9.958208,0,219009135,0_10
57.594373,9.95984,0,259028800,0_10
57.594443,9.958117,0,219031645,0_10
57.594485,9.960277,0,219015362,0_10
57.594773,9.97867,0,219236000,0_10
57.594822,9.959238,0,219033460,0_10
57.595615,9.973068,0,231002000,0_10
57.593302,9.981992,1,257819000,1_10
57.593302,9.971327,1,259490000,1_10
57.593657,9.977738,1,258129000,1_10
57.59415,9.98008,1,331100197,1_10
57.594773,9.97867,1,219236000,1_10
57.595615,9.973068,1,231002000,1_10
57.593312,11.686417,2,230042000,2_10
57.59356,11.687057,2,265056000,2_10
57.599912,11.69486,2,244340000,2_10
57.596303,11.787652,3,219340000,3_10
57.596708,11.788088,3,219330000,3_10
57.598473,11.793673,3,266458000,3_10
57.598585,11.792767,3,265607090,3_10
57.599347,11.793805,3,265509950,3_10
57.59967,11.793753,3,265547210,3_10
57.599985,11.793668,3,265650970,3_10
57.597868,10.676813,4,311000974,4_10
57.600505,10.663452,4,219031797,4_10
57.600765,10.625718,5,219010873,5_10
57.600873,10.626463,5,351649000,5_10
57.60105,10.6262,5,219355000,5_10
57.609787,10.558675,6,636023660,6_10
57.609917,10.5585,6,219355000,6_10
57.617163,11.762332,7,265547210,7_10
57.621562,11.769582,7,265547230,7_10
57.625967,10.654683,8,636023192,8_10
57.634837,10.657243,8,229879000,8_10
57.636023,10.652115,9,229879000,9_10
57.64247,10.642865,9,219309000,9_10
57.643778,11.85819,10,265547210,10_10
57.644335,11.85811,10,265797830,10_10
57.644798,11.858953,10,219168000,10_10
57.645013,11.858472,10,265026000,10_10
57.645873,11.858925,10,219032961,10_10
57.645932,11.858848,10,219014435,10_10
57.646368,11.858207,10,265778450,10_10
57.651245,10.626563,11,636021331,11_10
57.651473,10.62612,11,265002000,11_10
57.660182,10.625937,11,538006140,11_10
57.65512,10.659147,12,246745000,12_10
57.655655,10.661115,12,266212000,12_10
57.656037,10.656915,12,219032932,12_10
57.661557,11.842155,13,265650970,13_10
57.661565,11.84214,13,265509950,13_10
57.662507,10.67616,14,636020612,14_10
57.662785,10.675042,14,219022300,14_10
57.662685,10.646198,15,210051000,15_10
57.663618,10.645568,15,229281000,15_10
57.670697,10.650362,15,538007387,15_10
57.670833,10.650168,15,265012140,15_10
57.665238,8.90802,16,219028021,16_10
57.674,8.908567,16,636020984,16_10
57.669303,11.798498,17,210553000,17_10
57.672933,11.783633,17,244790715,17_10
57.673747,11.788118,17,265550210,17_10
57.673767,11.788467,17,244178000,17_10
57.671683,10.623293,18,266212000,18_10
57.678473,10.63144,18,538011362,18_10
57.67286,11.782862,19,265550210,19_10
57.67295,11.782883,19,244790715,19_10
57.673767,11.788467,19,244178000,19_10
57.673495,10.705572,20,257960000,20_10
57.674977,10.699637,20,219032932,20_10
57.676483,10.646725,21,265012140,21_10
57.678473,10.63144,21,538011362,21_10
57.680937,10.660842,21,259101000,21_10
57.680598,11.79235,22,265606380,22_10
57.6819,11.787957,22,257998000,22_10
57.682855,11.788015,22,231809000,22_10
57.681592,10.665468,23,311087000,23_10
57.681818,10.66822,23,219022300,23_10
57.681707,11.697098,24,265550210,24_10
57.681732,11.688658,24,219076000,24_10
57.681783,11.69638,24,219030593,24_10
57.68205,11.648533,25,266128000,25_10
57.682623,11.649325,25,266064000,25_10
57.682845,11.649945,25,266322000,25_10
57.682068,11.871803,26,265514840,26_10
57.68211,11.871867,26,265511420,26_10
57.682857,11.87208,26,266336000,26_10
57.685373,11.88658,26,231848000,26_10
57.687737,11.860987,26,231859000,26_10
57.688147,11.860807,26,265797830,26_10
57.688253,11.860085,26,636023946,26_10
57.688275,11.860568,26,255806464,26_10
57.688302,11.861287,26,265036400,26_10
57.688312,11.864148,26,255805899,26_10
57.686928,11.895783,27,265708710,27_10
57.687133,11.895012,27,231809000,27_10
57.6874,11.894403,27,231807000,27_10
57.690935,11.891925,27,265606380,27_10
57.691715,11.900023,27,266212000,27_10
57.69178,11.882607,27,265550210,27_10
57.687987,10.709372,28,219022300,28_10
